id,danji_name,sido,sigungu,dong,address2,new_address,house_count,dong_count,build_ym
637,선경종암,서울특별시,성북구,종암동,34-3,서울 성북구 종암로5길 26,238세대,2개동,1996년 09월
639,코오롱1차,서울특별시,강동구,성내동,196-8,서울 강동구 천호대로168길 25,257세대,2개동,1999년 05월
640,현대,서울특별시,성동구,성수동1가,676-5,서울 성동구 서울숲길 25,217세대,3개동,1990년 09월
642,성안마을청구,서울특별시,강동구,성내동,295,서울 강동구 풍성로 114-1,349세대,2개동,2002년 07월
644,성원,서울특별시,도봉구,쌍문동,53,서울 도봉구 해등로 242-11,498세대,7개동,1989년 10월
645,성원,서울특별시,동작구,대방동,500,서울 동작구 여의대방로 256,487세대,3개동,1994년 01월
646,성원,서울특별시,영등포구,당산동5가,40,서울 영등포구 양평로 57,205세대,2개동,1997년 10월
647,성원,서울특별시,영등포구,대림동,650,서울 영등포구 대림로 256,220세대,2개동,1995년 10월
648,성원,서울특별시,영등포구,양평동4가,12,서울 영등포구 영등포로6길 5,372세대,2개동,1993년 07월
649,북한강,서울특별시,용산구,이촌동,422,서울 용산구 이촌로2가길 66,340세대,2개동,2001년 08월
651,성원,서울특별시,강북구,우이동,1,서울 강북구 삼양로 658,262세대,2개동,1990년 10월
653,성원2차,서울특별시,양천구,목동,709-2,서울 양천구 목동중앙남로 100,423세대,4개동,2000년 12월
658,성지,서울특별시,금천구,시흥동,산173-8,서울 금천구 시흥대로51길 55,233세대,2개동,1986년 08월
659,성지,서울특별시,송파구,송파동,171,서울 송파구 송이로12길 11,298세대,2개동,1992년 12월
663,세림,서울특별시,성동구,마장동,784,서울 성동구 마장로42길 14,811세대,9개동,1986년 12월
676,송산,서울특별시,성북구,동소문동4가,279,서울 성북구 동소문로13길 39-20,345세대,3개동,1998년 06월
679,수정,서울특별시,영등포구,여의도동,32,서울 영등포구 국제금융로7길 1,329세대,3개동,1976년 07월
693,정릉스카이쌍용,서울특별시,성북구,정릉동,1014,서울 성북구 북악산로 828,406세대,3개동,1999년 02월
694,시범,서울특별시,영등포구,여의도동,50,서울 영등포구 63로 45,"1,790세대",24개동,1971년 12월
695,시범,서울특별시,용산구,이촌동,206-27,서울 용산구 이촌로14길 11-6,190세대,9개동,1970년 10월
701,문정시영,서울특별시,송파구,문정동,145,서울 송파구 송이로31길 52,"1,316세대",10개동,1989년 03월
702,신월시영,서울특별시,양천구,신월동,987-1,서울 양천구 신월로 99,"2,256세대",20개동,1988년 04월
704,거여1단지,서울특별시,송파구,거여동,290,서울 송파구 양산로8길 4,"1,004세대",6개동,1997년 11월
707,거여4단지,서울특별시,송파구,거여동,293,서울 송파구 양산로4길 8,546세대,6개동,1997년 08월
708,공릉삼익4단지,서울특별시,노원구,공릉동,714,서울 노원구 동일로 1116,525세대,4개동,1994년 12월
709,거여5단지,서울특별시,송파구,거여동,294,서울 송파구 양산로4길 16,605세대,6개동,1997년 07월
710,장미,서울특별시,노원구,하계동,273,서울 노원구 섬밭로 190,"1,880세대",15개동,1989년 10월
711,청솔,서울특별시,노원구,하계동,274,서울 노원구 공릉로59길 25,"1,192세대",8개동,1989년 10월
717,신답경남,서울특별시,동대문구,답십리동,645-8,서울 동대문구 천호대로47길 62,225세대,1개동,1991년 06월
722,신동아,서울특별시,강동구,명일동,44,서울 강동구 고덕로 240,570세대,7개동,1986년 02월
723,신동아,서울특별시,강서구,방화동,796,서울 강서구 방화대로37길 15,224세대,2개동,1995년 12월
724,신동아,서울특별시,강서구,염창동,289,서울 강서구 양천로67길 32,348세대,3개동,1995년 12월
725,신동아,서울특별시,관악구,신림동,산28-9,서울 관악구 신림로11길 151,107세대,1개동,1994년 01월
726,신동아,서울특별시,동작구,신대방동,360-17,서울 동작구 여의대방로22아길 22,171세대,1개동,1993년 01월
727,신동아,서울특별시,서초구,방배동,988-1,서울 서초구 효령로 164,493세대,6개동,1982년 10월
728,신동아,서울특별시,성동구,응봉동,275,서울 성동구 독서당로 375,434세대,4개동,1996년 04월
729,신동아,서울특별시,성동구,행당동,344,서울 성동구 독서당로 441,636세대,9개동,1995년 05월
730,신동아,서울특별시,송파구,풍납동,220-2,서울 송파구 풍성로6길 15,135세대,1개동,1993년 12월
731,신동아,서울특별시,영등포구,양평동1가,20,서울 영등포구 선유서로 76,495세대,4개동,1982년 04월
732,신동아,서울특별시,용산구,보광동,448,서울 용산구 보광로 14,226세대,2개동,1992년 09월
733,신동아,서울특별시,용산구,서빙고동,241-21,서울 용산구 이촌로 347,"1,326세대",15개동,1984년 06월
734,신동아,서울특별시,은평구,응암동,197-78,서울 은평구 백련산로 127,206세대,2개동,1990년 09월
738,논현신동아파밀리에,서울특별시,강남구,논현동,22,서울 강남구 강남대로146길 28,644세대,6개동,1997년 07월
739,신동아,서울특별시,강남구,수서동,736,서울 강남구 광평로47길 17,"1,162세대",8개동,1992년 10월
740,신동아1단지,서울특별시,도봉구,방학동,271-1,서울 도봉구 시루봉로 107,"3,169세대",30개동,1986년 12월
741,"신동아1,2차",서울특별시,강동구,길동,160,서울 강동구 천중로 254,969세대,11개동,1983년 06월
743,신동아2단지,서울특별시,도봉구,방학동,531,서울 도봉구 방학로15길 40,660세대,9개동,1992년 09월
744,신동아3단지,서울특별시,도봉구,방학동,530,서울 도봉구 방학로15길 26,210세대,3개동,1992년 09월
746,신동아4단지,서울특별시,도봉구,방학동,732,서울 도봉구 방학로 200,361세대,3개동,1995년 05월
748,신동아5단지,서울특별시,도봉구,방학동,738,서울 도봉구 방학로12길 53,153세대,1개동,1998년 10월
754,신림현대,서울특별시,관악구,신림동,1694,서울 관악구 신림로29길 3-20,"1,634세대",12개동,1993년 05월
766,현대,서울특별시,강남구,압구정동,426,서울 강남구 압구정로 151,"1,924세대",27개동,1982년 05월
770,뉴신사신성,서울특별시,은평구,신사동,356,서울 은평구 은평터널로 163,167세대,2개동,1993년 11월
771,신성수정,서울특별시,은평구,신사동,358,서울 은평구 은평터널로7길 2,180세대,1개동,1996년 12월
773,신안동진,서울특별시,노원구,중계동,364,서울 노원구 중계로 195,468세대,7개동,1993년 05월
775,신안파크,서울특별시,양천구,신월동,350-2,서울 양천구 지양로15길 20,485세대,11개동,1987년 12월
785,신창,서울특별시,도봉구,창동,810,서울 도봉구 덕릉로62길 13,609세대,5개동,1998년 07월
786,신트리1단지,서울특별시,양천구,신정동,1259,서울 양천구 신정로 293,997세대,9개동,1999년 05월
792,신현대,서울특별시,동대문구,회기동,65,서울 동대문구 이문로1길 21,736세대,8개동,1989년 05월
794,신화,서울특별시,서초구,잠원동,54-7,서울 서초구 잠원로14길 54,166세대,1개동,1997년 10월
800,쌍용,서울특별시,관악구,신림동,1686,서울 관악구 미성길 122,373세대,3개동,1998년 02월
801,쌍용,서울특별시,도봉구,창동,807,서울 도봉구 마들로 551,"1,352세대",15개동,1997년 02월
802,한강쌍용,서울특별시,동작구,본동,150,서울 동작구 노량진로24길 2,161세대,2개동,1999년 04월
803,성수동아그린,서울특별시,성동구,성수동1가,708,서울 성동구 상원10다길 26,331세대,2개동,1999년 06월
804,가락쌍용1차,서울특별시,송파구,가락동,140,서울 송파구 동남로 189,"2,065세대",14개동,1997년 03월
805,쌍용,서울특별시,송파구,풍납동,401-1,서울 송파구 올림픽로47길 9,417세대,3개동,1994년 07월
806,쌍용,서울특별시,양천구,신정동,334,서울 양천구 신목로 16,270세대,2개동,1992년 11월
811,대치쌍용1차,서울특별시,강남구,대치동,66,서울 강남구 영동대로 210,630세대,5개동,1983년 03월
814,아남,서울특별시,강동구,고덕동,486,서울 강동구 양재대로 1706,807세대,8개동,1996년 03월
815,아남,서울특별시,성북구,보문동6가,36-2,서울 성북구 보문로23길 17,218세대,3개동,1994년 10월
816,아남,서울특별시,성북구,하월곡동,218,서울 성북구 종암로36길 52,198세대,1개동,1996년 12월
817,아남,서울특별시,송파구,오금동,67,서울 송파구 성내천로6길 1,299세대,2개동,1992년 09월
821,아시아선수촌,서울특별시,송파구,잠실동,86,서울 송파구 올림픽로4길 15,"1,356세대",18개동,1986년 06월
827,양지대림,서울특별시,노원구,중계동,587,서울 노원구 덕릉로71길 30,508세대,5개동,1998년 12월
828,신안,서울특별시,노원구,중계동,590,서울 노원구 덕릉로 595,250세대,2개동,1999년 06월
830,역삼럭키,서울특별시,강남구,도곡동,963,서울 강남구 논현로 213,"1,094세대",10개동,1995년 12월
831,역삼우성,서울특별시,강남구,도곡동,934-10,서울 강남구 남부순환로363길 49,390세대,2개동,1986년 10월
835,염광,서울특별시,노원구,중계동,445,서울 노원구 덕릉로79길 23,791세대,5개동,1996년 06월
836,쌍문염광,서울특별시,도봉구,쌍문동,722,서울 도봉구 우이천로30길 28,103세대,1개동,1997년 12월
850,영화,서울특별시,구로구,개봉동,475,서울 구로구 경인로40길 11,372세대,2개동,1998년 09월
858,하계1차청구,서울특별시,노원구,하계동,251,서울 노원구 한글비석로 89,700세대,10개동,1997년 06월
860,올림픽베어스타운,서울특별시,송파구,방이동,171,서울 송파구 위례성대로 58,140세대,2개동,1996년 04월
861,왕궁,서울특별시,용산구,이촌동,300-11,서울 용산구 이촌로88길 15,250세대,5개동,1974년 12월
867,길동우성,서울특별시,강동구,길동,400,서울 강동구 천호대로187길 74,811세대,6개동,1994년 10월
868,명일우성,서울특별시,강동구,명일동,42,서울 강동구 고덕로62길 58,572세대,8개동,1986년 05월
869,천호우성,서울특별시,강동구,천호동,19-1,서울 강동구 구천면로 366,479세대,6개동,1985년 02월
870,가양우성,서울특별시,강서구,가양동,14-3,서울 강서구 양천로 489,414세대,4개동,1990년 10월
871,우성,서울특별시,동대문구,전농동,6,서울 동대문구 사가정로 190,"1,234세대",15개동,1992년 03월
872,우성,서울특별시,동작구,노량진동,323,서울 동작구 만양로8길 50,901세대,7개동,1997년 12월
873,우성,서울특별시,마포구,도화동,82,서울 마포구 삼개로 38,"1,222세대",15개동,1991년 03월
874,방배우성,서울특별시,서초구,방배동,2525,서울 서초구 과천대로 946,468세대,9개동,1991년 05월
875,우성,서울특별시,서초구,양재동,154-2,서울 서초구 바우뫼로 89,848세대,12개동,1991년 11월
877,우성,서울특별시,양천구,목동,200,서울 양천구 목동중앙로 143,332세대,4개동,1992년 04월
878,이촌우성,서울특별시,용산구,이촌동,399-1,서울 용산구 이촌로 193,243세대,2개동,1995년 12월
879,응암우성,서울특별시,은평구,응암동,694-1,서울 은평구 가좌로7나길 30,292세대,4개동,1988년 07월
888,"우성1,2,3차",서울특별시,송파구,잠실동,101-1,서울 송파구 올림픽로4길 40,"1,842세대",26개동,1981년 12월
889,우성1차,서울특별시,구로구,신도림동,312-17,서울 구로구 신도림로 110,169세대,2개동,1992년 12월
891,염창우성1차,서울특별시,강서구,염창동,66-9,서울 강서구 양천로67길 77,339세대,4개동,1990년 11월
892,우성1차,서울특별시,동작구,신대방동,565,서울 동작구 여의대방로 22,"1,335세대",16개동,1988년 09월
893,우성1차,서울특별시,서초구,서초동,1336,서울 서초구 사임당로 158,786세대,11개동,1979년 03월
894,신길우성1차,서울특별시,영등포구,신길동,365,서울 영등포구 도신로 68,688세대,6개동,1986년 09월
895,우성2단지,서울특별시,동작구,사당동,105,서울 동작구 동작대로29길 110,"1,080세대",8개동,1993년 12월
898,대치래미안하이스턴,서울특별시,강남구,대치동,985,서울 강남구 도곡로93길 12,354세대,5개동,2014년 02월
899,염창우성2차,서울특별시,강서구,염창동,287-1,서울 강서구 양천로67길 54,186세대,1개동,1992년 05월
900,우성2차,서울특별시,도봉구,방학동,508,서울 도봉구 해등로 305,558세대,5개동,1993년 09월
903,우성3단지,서울특별시,동작구,사당동,105,서울 동작구 동작대로29길 110,855세대,6개동,1993년 12월
905,우성3차,서울특별시,강남구,개포동,652,서울 강남구 개포로 307,405세대,5개동,1984년 12월
906,염창우성3차,서울특별시,강서구,염창동,272-28,서울 강서구 공항대로63길 14,196세대,2개동,1993년 01월
908,우성4차,서울특별시,송파구,잠실동,320,서울 송파구 백제고분로18길 26,555세대,7개동,1983년 08월
909,신길우성4차,서울특별시,영등포구,신길동,102-8,서울 영등포구 영등포로 356,476세대,4개동,1991년 05월
911,우성5차,서울특별시,서초구,서초동,1326-17,서울 서초구 서초대로74길 30,408세대,2개동,1998년 05월
912,신길우성5차,서울특별시,영등포구,신길동,4933,서울 영등포구 도신로 100,321세대,3개동,1993년 10월
914,우성6차,서울특별시,강남구,개포동,658-1,서울 강남구 언주로 3,270세대,8개동,1987년 11월
915,우성8차,서울특별시,강남구,개포동,179,서울 강남구 개포로 411,261세대,3개동,1987년 09월
916,우성9차,서울특별시,강남구,개포동,651-1,서울 강남구 개포로 311,234세대,2개동,1991년 01월
917,우성그린,서울특별시,동대문구,답십리동,989-1,서울 동대문구 답십리로59길 33,496세대,5개동,1997년 05월
918,우성캐릭터199,서울특별시,강남구,도곡동,467-24,서울 강남구 언주로 118,199세대,2개동,1998년 11월
921,우정,서울특별시,동작구,대방동,505,서울 동작구 여의대방로62길 23,206세대,2개동,1999년 01월
922,우정,서울특별시,양천구,신월동,350-3,서울 양천구 지양로15길 24,110세대,2개동,1988년 12월
923,가락우창,서울특별시,송파구,오금동,164,서울 송파구 동남로 272,264세대,4개동,1985년 10월
924,우창,서울특별시,영등포구,신길동,4501,서울 영등포구 여의대방로5길 2,214세대,2개동,1983년 08월
932,유원,서울특별시,도봉구,도봉동,83,서울 도봉구 도봉로180길 50,286세대,3개동,1990년 11월
933,유원목동,서울특별시,양천구,신정동,87-39,서울 양천구 신목로 77,156세대,2개동,1990년 12월
936,유원제일,서울특별시,영등포구,당산동4가,91,서울 영등포구 국회대로29길 13,360세대,5개동,1983년 12월
937,유원제일2차,서울특별시,영등포구,당산동5가,7-2,서울 영등포구 선유동2로 46,410세대,5개동,1984년 09월
946,은마,서울특별시,강남구,대치동,316,서울 강남구 삼성로 212,"4,424세대",28개동,1979년 08월
948,은빛1단지,서울특별시,노원구,상계동,1255,서울 노원구 동일로245길 162,"1,391세대",10개동,1998년 11월
949,은하,서울특별시,영등포구,여의도동,52,서울 영등포구 63로 7,360세대,4개동,1974년 12월
980,워커힐푸르지오,서울특별시,광진구,광장동,148-4,서울 광진구 아차산로78길 10,200세대,2개동,2013년 08월
983,임광3차,서울특별시,서초구,방배동,1011-1,서울 서초구 방배로2길 24-6,316세대,4개동,1988년 04월
986,잠원한신,서울특별시,서초구,잠원동,56-3,서울 서초구 잠원로 148,540세대,7개동,1992년 07월
987,잠원현대,서울특별시,서초구,잠원동,53,서울 서초구 잠원로12길 4,244세대,2개동,1993년 04월
989,장미,서울특별시,영등포구,여의도동,40,서울 영등포구 국제금융로7길 32,196세대,2개동,1978년 06월
1000,점보,서울특별시,용산구,이촌동,300-10,서울 용산구 이촌로 290,144세대,1개동,1974년 07월
1003,제일,서울특별시,동작구,사당동,240-15,서울 동작구 사당로16다길 57,296세대,3개동,1987년 02월
1007,이태원주공,서울특별시,용산구,이태원동,728,서울 용산구 녹사평대로 286,130세대,8개동,1993년 04월
1013,등촌주공10단지,서울특별시,강서구,등촌동,702,서울 강서구 화곡로63가길 71,566세대,5개동,1995년 10월
1020,주공14단지,서울특별시,금천구,독산동,1088,서울 금천구 한내로 69-54,840세대,5개동,1990년 11월
1021,상계주공14단지,서울특별시,노원구,상계동,626,서울 노원구 동일로228길 23,"2,265세대",26개동,1989년 04월
1022,주공17단지,서울특별시,도봉구,창동,38,서울 도봉구 덕릉로66길 17,"1,980세대",11개동,1989년 07월
1023,창동주공18단지,서울특별시,도봉구,창동,30,서울 도봉구 노해로70길 126,910세대,13개동,1988년 11월
1027,주공저층1단지,서울특별시,강동구,둔촌동,170-1,서울 강동구 명일로 38,"1,372세대",47개동,1980년 01월
1028,번동주공1단지,서울특별시,강북구,번동,242,서울 강북구 한천로105길 23,"1,430세대",14개동,1991년 05월
1041,주공저층2단지,서울특별시,강동구,둔촌동,174-1,서울 강동구 양재대로 1340,908세대,36개동,1980년 01월
1042,등촌주공2단지,서울특별시,강서구,등촌동,687,서울 강서구 강서로68길 36,505세대,6개동,1995년 06월
1043,창동주공2단지,서울특별시,도봉구,창동,316,서울 도봉구 해등로12길 44,750세대,5개동,1990년 07월
1050,주공고층3단지,서울특별시,강동구,둔촌동,174-1,서울 강동구 양재대로 1340,"1,480세대",25개동,1980년 12월
1052,등촌주공3단지,서울특별시,강서구,등촌동,688,서울 강서구 강서로56나길 37,"1,016세대",9개동,1995년 10월
1053,창동주공3단지,서울특별시,도봉구,창동,347,서울 도봉구 해등로 50,"2,856세대",32개동,1990년 09월
1061,개포주공4단지,서울특별시,강남구,개포동,189,서울 강남구 삼성로 14,"2,841세대",58개동,1982년 11월
1064,번동주공4단지,서울특별시,강북구,번동,234,서울 강북구 오현로 207,900세대,8개동,1991년 04월
1065,중계주공4단지,서울특별시,노원구,중계동,358-2,서울 노원구 덕릉로76길 29,690세대,5개동,1991년 09월
1066,창동주공4단지,서울특별시,도봉구,창동,380,서울 도봉구 덕릉로 350,"1,710세대",10개동,1991년 11월
1068,중계주공5단지,서울특별시,노원구,중계동,359-1,서울 노원구 중계로 230,"2,328세대",18개동,1992년 04월
1069,잠실주공5단지,서울특별시,송파구,잠실동,27,서울 송파구 송파대로 567,"3,930세대",30개동,1978년 04월
1073,개포주공5단지,서울특별시,강남구,개포동,187,서울 강남구 삼성로4길 17,940세대,6개동,1983년 10월
1075,등촌주공5단지,서울특별시,강서구,등촌동,695,서울 강서구 공항대로39길 74,"1,045세대",9개동,1995년 10월
1077,개포주공6단지,서울특별시,강남구,개포동,185,서울 강남구 개포로 516,1060세대,9개동,1983년 10월
1079,중계주공6단지,서울특별시,노원구,중계동,364-12,서울 노원구 한글비석로8길 41,600세대,4개동,1993년 03월
1083,개포주공7단지,서울특별시,강남구,개포동,185,서울 강남구 개포로 516,900세대,8개동,1983년 10월
1085,중계주공7단지,서울특별시,노원구,중계동,363-1,서울 노원구 한글비석로8길 42,630세대,5개동,1993년 03월
1088,중계주공8단지,서울특별시,노원구,중계동,362-1,서울 노원구 한글비석로5길 62,696세대,6개동,1993년 03월
1106,둔촌하이츠,서울특별시,강동구,둔촌동,545,서울 강동구 명일로 113,232세대,1개동,1998년 05월
1107,명일중앙하이츠,서울특별시,강동구,상일동,476,서울 강동구 구천면로 557,410세대,5개동,1992년 05월
1108,하이츠,서울특별시,성동구,사근동,199,서울 성동구 사근동길 65,270세대,2개동,1989년 09월
1109,중앙하이츠,서울특별시,성북구,석관동,110-2,서울 성북구 한천로76길 73,315세대,3개동,1994년 06월
1111,중앙하이츠,서울특별시,강동구,암사동,493-14,서울 강동구 올림픽로98가길 47,126세대,1개동,1998년 07월
1112,중앙하이츠,서울특별시,노원구,중계동,161-1,서울 노원구 덕릉로84길 7,499세대,5개동,1998년 06월
1114,중앙하이츠,서울특별시,강동구,천호동,305,서울 강동구 구천면로41길 73,226세대,1개동,1998년 12월
1118,진도1차,서울특별시,양천구,목동,935,서울 양천구 목동서로 264,182세대,2개동,1998년 09월
1120,방화진로,서울특별시,강서구,방화동,804,서울 강서구 금낭화로 258,160세대,2개동,1994년 09월
1122,진주,서울특별시,송파구,신천동,20-4,서울 송파구 올림픽로 397,"1,507세대",16개동,1981년 10월
1123,진주,서울특별시,영등포구,여의도동,54-4,서울 영등포구 국제금융로 108-6,380세대,4개동,1977년 06월
1127,진흥,서울특별시,서초구,서초동,1315,서울 서초구 서초대로 385,615세대,7개동,1979년 08월
1130,유원,서울특별시,강동구,천호동,287-9,서울 강동구 상암로12길 20,174세대,1개동,1997년 08월
1135,청구,서울특별시,강남구,삼성동,78-4,서울 강남구 영동대로128길 5,167세대,3개동,1992년 05월
1136,청담아이파크,서울특별시,강남구,청담동,130,서울 강남구 영동대로142길 25,108세대,1개동,2014년 02월
1137,둔촌역청구,서울특별시,강동구,성내동,419-1,서울 강동구 풍성로 194,222세대,2개동,1999년 03월
1138,청구,서울특별시,구로구,고척동,326,서울 구로구 중앙로6길 5-15,448세대,4개동,1999년 06월
1139,청구,서울특별시,노원구,하계동,284,서울 노원구 공릉로 351,660세대,5개동,1988년 10월
1140,청구,서울특별시,도봉구,방학동,734,서울 도봉구 시루봉로 67,978세대,10개동,1995년 06월
1141,쌍문청구,서울특별시,도봉구,쌍문동,195,서울 도봉구 도당로 11,236세대,3개동,1996년 07월
1142,신반포청구,서울특별시,서초구,잠원동,63-2,서울 서초구 신반포로33길 66,347세대,2개동,1998년 01월
1143,청구,서울특별시,양천구,신정동,336,서울 양천구 신목로2길 11,279세대,5개동,1992년 10월
1144,도림청구,서울특별시,영등포구,도림동,221-1,서울 영등포구 도영로7길 5,200세대,1개동,1997년 11월
1145,목동청구한신,서울특별시,양천구,목동,929,서울 양천구 목동서로2길 22,"1,512세대",15개동,1997년 12월
1146,청구3차,서울특별시,노원구,중계동,360-2,서울 노원구 중계로 225,780세대,9개동,1996년 07월
1147,현대,서울특별시,동대문구,청량리동,234-2,서울 동대문구 약령시로21길 30,241세대,3개동,1987년 06월
1159,방화3단지청솔,서울특별시,강서구,방화동,832,서울 강서구 방화대로47길 55,488세대,3개동,1994년 07월
1160,청실,서울특별시,구로구,개봉동,175-8,서울 구로구 경인로40길 25,156세대,1개동,1987년 11월
1162,청화,서울특별시,용산구,이태원동,22-2,서울 용산구 장문로 27,578세대,9개동,1982년 09월
1163,초록,서울특별시,강서구,화곡동,1139,서울 강서구 강서로45다길 30-27,626세대,9개동,1998년 11월
1174,코오롱,서울특별시,노원구,상계동,1281,서울 노원구 노원로26가길 25,215세대,3개동,1997년 12월
1175,코오롱,서울특별시,서초구,우면동,70,서울 서초구 바우뫼로 53,300세대,6개동,1994년 10월
1176,코오롱,서울특별시,성북구,삼선동4가,73,서울 성북구 삼선교로10길 4,437세대,5개동,1999년 11월
1177,대림코오롱,서울특별시,영등포구,대림동,607-1,서울 영등포구 도영로 2-5,481세대,5개동,1998년 10월
1179,크로바,서울특별시,송파구,신천동,17-6,서울 송파구 오금로 45,120세대,2개동,1983년 08월
1195,태진아름,서울특별시,강서구,등촌동,676,서울 강서구 등촌로53길 39,221세대,3개동,1995년 09월
1196,태진한솔,서울특별시,강서구,염창동,263,서울 강서구 공항대로71길 54,356세대,5개동,1994년 10월
1199,씨티,서울특별시,은평구,신사동,297,서울 은평구 가좌로 391,290세대,2개동,1993년 11월
1207,당산쌍용예가클래식,서울특별시,영등포구,당산동3가,559,서울 영등포구 당산로31길 32,284세대,3개동,2010년 07월
1210,마곡청구,서울특별시,강서구,방화동,859,서울 강서구 양천로26길 103,209세대,3개동,1998년 02월
1212,푸른마을,서울특별시,강남구,일원동,719,서울 강남구 일원로14길 25,930세대,11개동,1994년 01월
1214,풍납현대,서울특별시,송파구,풍납동,413-1,서울 송파구 올림픽로 525,708세대,6개동,1995년 11월
1221,풍림1차,서울특별시,서대문구,홍은동,440-3,서울 서대문구 통일로48가길 37,181세대,1개동,1988년 02월
1223,풍림2차,서울특별시,서대문구,홍은동,453-2,서울 서대문구 세검정로1길 35,390세대,3개동,1990년 12월
1227,풍전,서울특별시,용산구,원효로4가,109-4,서울 용산구 원효로25길 14,138세대,4개동,1971년 05월
1229,프라자,서울특별시,강동구,둔촌동,603,서울 강동구 천호대로 1238,354세대,4개동,1984년 12월
1230,프라자,서울특별시,송파구,가락동,199,서울 송파구 동남로18길 40,672세대,11개동,1985년 07월
1233,중앙하이츠,서울특별시,강서구,화곡동,351-89,서울 강서구 강서로17가길 46,473세대,4개동,1988년 12월
1234,한가람,서울특별시,용산구,이촌동,404,서울 용산구 이촌로 201,"2,036세대",19개동,1998년 09월
1237,한강극동,서울특별시,광진구,자양동,57-103,서울 광진구 능동로3길 45,158세대,2개동,1995년 07월
1238,한강극동,서울특별시,송파구,풍납동,508,서울 송파구 토성로 38-6,895세대,9개동,1995년 07월
1239,한강맨션,서울특별시,용산구,이촌동,300-153,서울 용산구 이촌로 248,660세대,23개동,1971년 03월
1240,한강삼성,서울특별시,마포구,토정동,138,서울 마포구 토정로32길 11,456세대,3개동,1997년 10월
1241,성원,서울특별시,광진구,자양동,831-1,서울 광진구 능동로3길 17,140세대,1개동,1997년 08월
1242,한강우성,서울특별시,광진구,자양동,87-1,서울 광진구 능동로1길 15,355세대,2개동,1993년 12월
1243,한강,서울특별시,강서구,가양동,1460,서울 강서구 허준로 23,990세대,11개동,1993년 06월
1244,한강현대,서울특별시,광진구,자양동,829,서울 광진구 능동로 19,204세대,2개동,1993년 11월
1245,한강현대,서울특별시,동작구,흑석동,28,서울 동작구 현충로 151,960세대,13개동,1988년 09월
1246,현대한강,서울특별시,용산구,이촌동,400,서울 용산구 이촌로34길 29,516세대,4개동,1997년 03월
1258,우면한라,서울특별시,서초구,우면동,67,서울 서초구 바우뫼로 31,252세대,7개동,1994년 05월
1259,한라,서울특별시,영등포구,도림동,231-1,서울 영등포구 도신로15다길 33,142세대,1개동,1998년 08월
1262,한마을,서울특별시,구로구,개봉동,476,서울 구로구 경인로 382,"1,983세대",26개동,1999년 04월
1263,한미,서울특별시,강서구,방화동,286-1,서울 강서구 양천로23길 9,220세대,5개동,1988년 09월
1264,한보구암마을,서울특별시,강서구,가양동,1495,서울 강서구 허준로 76,359세대,4개동,1999년 02월
1265,공릉한보,서울특별시,노원구,공릉동,743,서울 노원구 공릉로46길 19,561세대,7개동,2000년 10월
1266,한성,서울특별시,동작구,신대방동,470-8,서울 동작구 여의대방로10길 13,272세대,4개동,1995년 02월
1267,한성,서울특별시,영등포구,신길동,769-1,서울 영등포구 가마산로 575,420세대,5개동,1997년 07월
1279,개포한신,서울특별시,강남구,일원동,615-1,서울 강남구 개포로110길 43,364세대,4개동,1984년 03월
1280,한신,서울특별시,강동구,천호동,237,서울 강동구 구천면로42길 14,224세대,2개동,1991년 03월
1281,구로한신1차,서울특별시,구로구,구로동,642-9,서울 구로구 구일로8길 63,488세대,2개동,1988년 12월
1282,한신,서울특별시,금천구,독산동,1093-4,서울 금천구 한내로 62,"1,000세대",13개동,1991년 08월
1283,한신,서울특별시,노원구,하계동,284,서울 노원구 공릉로 351,"1,200세대",4개동,1988년 10월
1284,도봉한신,서울특별시,도봉구,도봉동,30-1,서울 도봉구 도봉로180나길 33-29,"2,678세대",25개동,1995년 09월
1285,한신,서울특별시,동대문구,장안동,555-1,서울 동대문구 사가정로 245-3,300세대,2개동,1996년 06월
1286,한신,서울특별시,송파구,가락동,102,서울 송파구 송파대로 220,256세대,2개동,1993년 04월
1289,신반포10차,서울특별시,서초구,잠원동,58-16,서울 서초구 나루터로4길 39,876세대,5개동,1981년 04월
1290,신반포11차,서울특별시,서초구,잠원동,58-24,서울 서초구 나루터로4길 61,398세대,4개동,1981년 11월
1291,신반포12차,서울특별시,서초구,잠원동,50-5,서울 서초구 나루터로 37,312세대,3개동,1982년 04월
1292,신반포13차,서울특별시,서초구,잠원동,52-2,서울 서초구 잠원로14길 42,180세대,3개동,1981년 12월
1293,신반포14차,서울특별시,서초구,잠원동,74,서울 서초구 신반포로23길 31,178세대,1개동,1983년 12월
1295,신반포16차,서울특별시,서초구,잠원동,55-12,서울 서초구 잠원로 157,396세대,2개동,1983년 01월
1296,신반포17차,서울특별시,서초구,잠원동,58-22,서울 서초구 나루터로4길 49,216세대,3개동,1983년 06월
1297,신반포18차,서울특별시,서초구,잠원동,49-17,서울 서초구 잠원로 195,182세대,1개동,1982년 04월
1298,신반포19차,서울특별시,서초구,잠원동,61-2,서울 서초구 잠원로8길 20,242세대,2개동,1982년 12월
1299,신반포20차,서울특별시,서초구,잠원동,60-78,서울 서초구 나루터로4길 60,112세대,1개동,1983년 12월
1300,신반포21차,서울특별시,서초구,잠원동,59-10,서울 서초구 신반포로 267,108세대,2개동,1984년 12월
